instrument_id,obligor_id,obligor_name,par,sp_rating,sp_industry,country,seniority,rate_type,spread_bps,fixed_coupon_rate,floor_bps,maturity_date,recovery_aaa,price,payment_frequency,currency,benchmark
LARGE2-SYN-LN-00224,LARGE2-SYN-OB-0216,Large fixture 2 Granite Holdings 216,1182000,BB-,"Oil, Gas & Consumable Fuels",United States,1st Lien,Floating,310,,0,2033-02-28,0.46,101.5,4,USD,SOFR
LARGE2-SYN-LN-00225,LARGE2-SYN-OB-0217,Large fixture 2 Harbor Inc. 217,1182000,B,Capital Markets,United States,1st Lien,Floating,245,,0,2033-07-15,0.33,101.5,4,USD,SOFR
LARGE2-SYN-LN-00226,LARGE2-SYN-OB-0218,Large fixture 2 Hawthorne Corp. 218,1182000,B,Healthcare Equipment & Supplies,United States,1st Lien,Floating,160,,0,2032-07-28,0.395,100.875,4,USD,SOFR
LARGE2-SYN-LN-00227,LARGE2-SYN-OB-0219,Large fixture 2 Highland Group 219,1182000,B+,Electric Utilities,United States,1st Lien,Floating,150,,0,2032-10-28,0.41,100,4,USD,SOFR
LARGE2-SYN-LN-00228,LARGE2-SYN-OB-0220,Large fixture 2 Ironwood LLC 220,1182000,B-,Containers & Packaging,United States,1st Lien,Floating,315,,0,2030-12-15,0.37,95.875,4,USD,SOFR
LARGE2-SYN-LN-00229,LARGE2-SYN-OB-0221,Large fixture 2 Juniper Holdings 221,1182000,B-,Transportation Infrastructure,United States,1st Lien,Floating,295,,0,2031-05-30,0.565,97.5,4,USD,SOFR
LARGE2-SYN-LN-00230,LARGE2-SYN-OB-0222,Large fixture 2 Keystone Inc. 222,1182000,BB,Leisure Products,United Kingdom,1st Lien,Floating,150,,0,2034-02-28,0.215,99.125,4,USD,SOFR
LARGE2-SYN-LN-00231,LARGE2-SYN-OB-0223,Large fixture 2 Lakeview Corp. 223,1182000,B-,Healthcare Providers & Services,United States,1st Lien,Floating,405,,0,2033-03-28,0.305,98.375,4,USD,SOFR
LARGE2-SYN-LN-00232,LARGE2-SYN-OB-0224,Large fixture 2 Larkspur Group 224,650000,BB-,Automobiles,United States,1st Lien,Floating,215,,0,2032-11-15,0.635,96.875,4,USD,SOFR
LARGE2-SYN-LN-00233,LARGE2-SYN-OB-0224,Large fixture 2 Larkspur Group 224,532000,BB-,Automobiles,United States,1st Lien,Floating,225,,75,2033-01-28,0.635,97,4,USD,SOFR
LARGE2-SYN-LN-00234,LARGE2-SYN-OB-0225,Large fixture 2 Maple LLC 225,1182000,BB-,Communications Equipment,United Kingdom,1st Lien,Floating,275,,0,2032-08-28,0.545,99.375,4,USD,SOFR
LARGE2-SYN-LN-00235,LARGE2-SYN-OB-0226,Large fixture 2 Meridian Holdings 226,1182000,B,Aerospace & Defense,United States,1st Lien,Floating,380,,0,2030-11-28,0.315,100.75,4,USD,SOFR
LARGE2-SYN-LN-00236,LARGE2-SYN-OB-0227,Large fixture 2 Northfield Inc. 227,1182000,BB+,Broadline retail,United States,1st Lien,Floating,215,,0,2032-10-30,0.325,99,4,USD,SOFR
LARGE2-SYN-LN-00237,LARGE2-SYN-OB-0228,Large fixture 2 Oakmont Corp. 228,1182000,BB-,Ground transportation,United States,1st Lien,Floating,230,,0,2033-12-28,0.275,93,4,USD,SOFR
LARGE2-SYN-LN-00238,LARGE2-SYN-OB-0229,Large fixture 2 Orchard Group 229,1182000,B+,Ground transportation,United States,1st Lien,Floating,275,,0,2033-01-28,0.335,100.5,4,USD,SOFR
LARGE2-SYN-LN-00239,LARGE2-SYN-OB-0230,Large fixture 2 Pinecrest LLC 230,630000,BBB-,"Oil, Gas & Consumable Fuels",Ireland,1st Lien,Floating,255,,50,2033-09-15,0.375,101.5,4,USD,SOFR
LARGE2-SYN-LN-00240,LARGE2-SYN-OB-0231,Large fixture 2 Redwood Holdings 231,1182000,B,Food Products,United States,1st Lien,Floating,300,,0,2032-09-15,0.275,98.375,4,USD,SOFR
LARGE2-SYN-LN-00241,LARGE2-SYN-OB-0232,Large fixture 2 Riverton Inc. 232,1182000,B,Auto Components,United States,1st Lien,Floating,270,,0,2033-11-15,0.415,101.375,4,USD,SOFR
LARGE2-SYN-LN-00242,LARGE2-SYN-OB-0233,Large fixture 2 Silver Corp. 233,1185000,B,Healthcare Providers & Services,United States,1st Lien,Floating,195,,0,2032-01-15,0.375,98.5,4,USD,SOFR
LARGE2-SYN-LN-00243,LARGE2-SYN-OB-0234,Large fixture 2 Stonebridge Group 234,1182000,B-,Machinery,United States,1st Lien,Floating,280,,0,2031-04-28,0.315,98,4,USD,SOFR
LARGE2-SYN-LN-00244,LARGE2-SYN-OB-0235,Large fixture 2 Summit LLC 235,1182000,B-,Software,United States,1st Lien,Floating,275,,0,2030-05-15,0.41,99.375,4,USD,SOFR
LARGE2-SYN-LN-00245,LARGE2-SYN-OB-0236,Large fixture 2 Timber Holdings 236,1182000,BB+,Transportation Infrastructure,United States,1st Lien,Floating,180,,0,2031-09-15,0.435,99.375,4,USD,SOFR
LARGE2-SYN-LN-00246,LARGE2-SYN-OB-0237,Large fixture 2 Westhaven Inc. 237,1182000,B,Healthcare Providers & Services,United States,1st Lien,Floating,390,,0,2033-04-15,0.36,99.125,4,USD,SOFR
LARGE2-SYN-LN-00247,LARGE2-SYN-OB-0238,Large fixture 2 Willow Corp. 238,1182000,B,Chemicals,United States,1st Lien,Floating,310,,0,2031-04-30,0.405,100.75,4,USD,SOFR
LARGE2-SYN-LN-00248,LARGE2-SYN-OB-0239,Large fixture 2 Windward Group 239,1182000,B-,Software,United States,1st Lien,Floating,385,,0,2033-09-28,0.49,100.375,4,USD,SOFR
LARGE2-SYN-LN-00249,LARGE2-SYN-OB-0240,Large fixture 2 Woodland LLC 240,1182000,B-,Software,United States,1st Lien,Floating,330,,0,2030-02-28,0.375,97.75,4,USD,SOFR
LARGE2-SYN-LN-00250,LARGE2-SYN-OB-0241,Large fixture 2 Alder Holdings 241,1182000,B-,Software,United States,1st Lien,Floating,345,,0,2030-12-30,0.42,101.5,4,USD,SOFR
LARGE2-SYN-LN-00251,LARGE2-SYN-OB-0242,Large fixture 2 Amber Inc. 242,1182000,B+,Media,United States,1st Lien,Floating,280,,0,2032-03-15,0.31,99,4,USD,SOFR
LARGE2-SYN-LN-00252,LARGE2-SYN-OB-0243,Large fixture 2 Arbor Corp. 243,1202000,B,Healthcare Providers & Services,United States,1st Lien,Floating,395,,0,2033-08-28,0.385,100.125,4,USD,SOFR
LARGE2-SYN-LN-00253,LARGE2-SYN-OB-0244,Large fixture 2 Atlas Group 244,1182000,B,Healthcare Providers & Services,United States,1st Lien,Floating,215,,0,2031-12-15,0.265,100.875,4,USD,SOFR
LARGE2-SYN-LN-00254,LARGE2-SYN-OB-0245,Large fixture 2 Beacon LLC 245,630000,B-,Diversified Telecommunication Services,Switzerland,1st Lien,Fixed,,0.033625,,2031-04-28,0.4,100.5,2,USD,
LARGE2-SYN-LN-00255,LARGE2-SYN-OB-0246,Large fixture 2 Bluewater Holdings 246,1182000,BB,Trading Companies & Distributors,United States,1st Lien,Floating,310,,0,2032-09-28,0.485,101.5,4,USD,SOFR
LARGE2-SYN-LN-00256,LARGE2-SYN-OB-0247,Large fixture 2 Bracken Inc. 247,1182000,B,Aerospace & Defense,United States,1st Lien,Floating,395,,0,2030-04-28,0.42,100.25,4,USD,SOFR
LARGE2-SYN-LN-00257,LARGE2-SYN-OB-0248,Large fixture 2 Cedar Corp. 248,630000,BB-,Beverages,Germany,1st Lien,Floating,235,,0,2033-03-28,0.57,100.625,4,USD,SOFR
LARGE2-SYN-LN-00258,LARGE2-SYN-OB-0249,Large fixture 2 Cobalt Group 249,1182000,BB-,"Hotels, Restaurants & Leisure",United States,1st Lien,Floating,290,,0,2033-11-30,0.45,96.875,4,USD,SOFR
LARGE2-SYN-LN-00259,LARGE2-SYN-OB-0250,Large fixture 2 Copper LLC 250,1182000,B+,Independent Power and Renewable Electricity Producers,United States,1st Lien,Floating,275,,0,2034-02-28,0.2,100.875,4,USD,SOFR
LARGE2-SYN-LN-00260,LARGE2-SYN-OB-0251,Large fixture 2 Crest Holdings 251,630000,BB,Construction Materials,Australia,1st Lien,Floating,215,,0,2032-07-28,0.485,101.375,4,USD,SOFR
LARGE2-SYN-LN-00261,LARGE2-SYN-OB-0252,Large fixture 2 Duneland Inc. 252,1182000,BB-,"Oil, Gas & Consumable Fuels",United States,1st Lien,Floating,200,,0,2030-12-15,0.235,101.5,4,USD,SOFR
LARGE2-SYN-LN-00262,LARGE2-SYN-OB-0253,Large fixture 2 Elmstone Corp. 253,1182000,BB,Commercial Services & Supplies,United States,1st Lien,Floating,310,,0,2031-10-15,0.41,101.5,4,USD,SOFR
LARGE2-SYN-LN-00263,LARGE2-SYN-OB-0254,Large fixture 2 Evergreen Group 254,1182000,B,Software,United States,1st Lien,Floating,160,,0,2031-08-28,0.325,96.875,4,USD,SOFR
LARGE2-SYN-LN-00264,LARGE2-SYN-OB-0255,Large fixture 2 Fairhaven LLC 255,1182000,B+,Insurance,United States,1st Lien,Floating,325,,0,2032-11-30,0.665,101.5,4,USD,SOFR
LARGE2-SYN-LN-00265,LARGE2-SYN-OB-0256,Large fixture 2 Granite Holdings 256,1182000,B+,Industrial Conglomerates,United States,1st Lien,Floating,315,,0,2032-12-28,0.29,99.25,4,USD,SOFR
LARGE2-SYN-LN-00266,LARGE2-SYN-OB-0257,Large fixture 2 Harbor Inc. 257,1182000,B+,Insurance,United States,1st Lien,Floating,225,,0,2031-05-15,0.435,99.875,4,USD,SOFR
LARGE2-SYN-LN-00267,LARGE2-SYN-OB-0258,Large fixture 2 Hawthorne Corp. 258,1182000,B+,Insurance,United States,1st Lien,Floating,340,,0,2034-06-30,0.455,97.5,4,USD,SOFR
LARGE2-SYN-LN-00268,LARGE2-SYN-OB-0259,Large fixture 2 Highland Group 259,710000,B-,Containers & Packaging,United States,1st Lien,Floating,210,,50,2035-09-15,0.34,99,4,USD,SOFR
LARGE2-SYN-LN-00269,LARGE2-SYN-OB-0259,Large fixture 2 Highland Group 259,472000,B-,Containers & Packaging,United States,1st Lien,Floating,220,,0,2035-11-30,0.34,99.125,4,USD,SOFR
LARGE2-SYN-LN-00270,LARGE2-SYN-OB-0260,Large fixture 2 Ironwood LLC 260,1182000,B-,Containers & Packaging,United States,1st Lien,Floating,355,,0,2032-11-15,0.375,98.5,4,USD,SOFR
LARGE2-SYN-LN-00271,LARGE2-SYN-OB-0261,Large fixture 2 Juniper Holdings 261,1182000,BB-,Food Products,United States,1st Lien,Floating,300,,0,2032-10-28,0.535,99,4,USD,SOFR
LARGE2-SYN-LN-00272,LARGE2-SYN-OB-0262,Large fixture 2 Keystone Inc. 262,1182000,B-,Healthcare Providers & Services,United States,1st Lien,Floating,325,,0,2031-11-15,0.54,101.5,4,USD,SOFR
LARGE2-SYN-LN-00273,LARGE2-SYN-OB-0263,Large fixture 2 Lakeview Corp. 263,630000,BBB+,Passenger airlines,Luxembourg,1st Lien,Fixed,,0.041875,,2031-07-28,0.27,88.125,2,USD,
LARGE2-SYN-LN-00274,LARGE2-SYN-OB-0264,Large fixture 2 Larkspur Group 264,1182000,B,Diversified Consumer Services,United States,1st Lien,Floating,290,,0,2032-05-28,0.375,99.5,4,USD,SOFR
LARGE2-SYN-LN-00275,LARGE2-SYN-OB-0265,Large fixture 2 Maple LLC 265,1182000,B-,Communications Equipment,United Kingdom,1st Lien,Floating,440,,0,2029-04-15,0.45,99.75,4,USD,SOFR
LARGE2-SYN-LN-00276,LARGE2-SYN-OB-0266,Large fixture 2 Meridian Holdings 266,1182000,BB,Construction Materials,United States,1st Lien,Floating,230,,0,2030-09-28,0.335,100,4,USD,SOFR
LARGE2-SYN-LN-00277,LARGE2-SYN-OB-0267,Large fixture 2 Northfield Inc. 267,790000,BB-,Food Products,United States,1st Lien,Floating,135,,0,2033-03-15,0.375,99.5,4,USD,SOFR
LARGE2-SYN-LN-00278,LARGE2-SYN-OB-0267,Large fixture 2 Northfield Inc. 267,392000,BB-,Food Products,United States,1st Lien,Floating,145,,50,2033-05-15,0.375,99.625,4,USD,SOFR
LARGE2-SYN-LN-00279,LARGE2-SYN-OB-0268,Large fixture 2 Oakmont Corp. 268,780000,BB-,Food Products,United States,1st Lien,Floating,295,,0,2033-01-28,0.47,101.5,4,USD,SOFR
LARGE2-SYN-LN-00280,LARGE2-SYN-OB-0268,Large fixture 2 Oakmont Corp. 268,402000,BB-,Food Products,United States,1st Lien,Floating,305,,75,2033-03-15,0.47,101.625,4,USD,SOFR
LARGE2-SYN-LN-00281,LARGE2-SYN-OB-0269,Large fixture 2 Orchard Group 269,1182000,BB-,Household Durables,United States,1st Lien,Floating,280,,0,2031-04-30,0.475,100.375,4,USD,SOFR
LARGE2-SYN-LN-00282,LARGE2-SYN-OB-0270,Large fixture 2 Pinecrest LLC 270,1182000,B-,Pharmaceuticals,Luxembourg,1st Lien,Floating,435,,0,2029-07-15,0.435,100.375,4,USD,SOFR
